NroCliente,EstadoCuenta,Edad,Genero,NroDependientes,NivelEducativo,EstadoCivil,IngresosAnual,TipoTarjeta,Antiguedad,NroProductosBanco,MesesInactivos_Ult_Año,Reclamos_Ult_año,CupoMax,Transacciones_Ult_año
719026383,1,35,0,2,2,2,2,1,36,3,1,3,2664.0,59
821755233,1,40,0,2,1,2,1,1,28,5,5,2,14999.0,69
709683633,1,32,0,1,4,4,2,2,13,4,1,2,10332.0,67
714318033,1,50,1,4,1,2,4,1,36,5,1,4,10226.0,57
828291858,0,38,1,3,3,4,4,1,34,6,3,4,12050.0,40
779647608,1,39,1,2,4,4,6,1,22,5,2,2,26124.0,92
787605558,1,48,0,3,5,3,2,1,31,6,2,2,9816.0,81
771534408,1,52,0,2,3,4,2,1,40,4,3,3,2783.0,74
716219808,1,49,1,3,5,1,4,1,36,5,2,3,15942.0,41
715690908,1,46,0,3,5,4,2,2,39,4,3,2,12222.0,78
789125733,1,38,0,4,7,2,2,1,26,4,2,4,4002.0,53
717271983,1,60,1,0,3,4,5,2,53,6,3,2,34516.0,64
709695333,1,48,1,2,4,4,5,1,36,3,2,4,10227.0,82
712233183,1,45,0,2,5,4,2,1,34,3,3,1,4265.0,62
716645883,1,47,1,2,1,1,4,1,36,3,2,2,13867.0,68
711762408,1,43,1,2,7,3,3,1,34,4,1,2,2243.0,63
818305008,1,41,0,2,5,2,3,1,36,6,1,3,11239.0,89
788159433,1,53,1,2,1,4,4,1,45,5,1,2,22558.0,70
709104333,1,50,1,5,6,2,6,2,36,5,2,4,34516.0,64
708112008,1,56,1,2,5,2,5,1,36,4,2,3,23510.0,35
714731208,1,63,0,0,2,1,3,1,55,6,2,2,1651.0,58
710006958,1,53,0,1,4,4,2,1,41,6,2,2,8693.0,69
815062383,1,35,0,2,4,2,2,1,30,3,3,1,4549.0,33
778447908,1,51,1,2,3,2,5,1,33,3,1,2,3558.0,65
720725058,0,51,0,1,5,4,2,1,37,1,3,4,7176.0,33
803415183,1,44,1,3,1,4,5,2,38,3,3,1,34516.0,76
708582858,1,38,1,3,5,4,4,1,25,3,3,4,18293.0,63
779833908,1,40,0,2,5,3,1,1,23,6,2,1,18332.0,67
818687958,1,48,1,2,5,3,5,1,43,5,3,2,6383.0,88
708714108,1,42,0,3,4,4,2,2,31,5,2,3,13441.0,49
754872333,1,50,1,2,5,2,6,1,43,3,1,3,20114.0,88
718637208,1,54,0,2,5,4,2,1,43,3,2,1,2019.0,36
816772908,1,38,1,3,4,4,4,2,33,6,1,2,34516.0,78
711935283,0,55,1,5,6,4,5,1,47,3,1,4,1438.3,36
716950758,0,46,1,4,4,2,4,1,36,1,3,2,8017.0,43
716497908,1,49,0,1,7,2,1,1,36,3,1,2,8519.0,65
809358708,1,38,1,3,1,4,5,1,33,6,2,2,34516.0,63
716037708,1,50,1,0,2,3,4,1,39,6,3,3,9474.0,54
717804783,1,40,0,3,5,4,2,1,27,5,3,4,6587.0,70
715338783,1,32,1,1,4,4,4,1,36,4,2,2,2999.0,80
779645658,1,49,1,3,5,4,4,1,32,3,1,4,7154.0,59
787565433,1,53,1,2,6,2,5,1,43,4,2,4,4039.0,36
717287883,1,57,1,3,5,2,5,1,46,6,2,3,5516.0,24
715746633,1,64,0,0,5,4,2,1,54,3,1,2,5577.0,70
720635883,1,34,1,3,1,1,5,1,24,6,3,3,8628.0,60
710077008,1,43,1,2,2,4,6,1,33,5,3,1,30137.0,74
804437658,1,42,0,3,7,2,2,1,36,4,2,1,9778.0,66
780000258,1,48,1,3,2,4,6,1,38,4,2,5,20912.0,84
825785508,1,49,1,3,4,4,6,1,45,3,2,2,14699.0,64
720252858,1,57,1,3,3,4,4,1,36,6,3,2,10350.0,63
710017758,1,44,1,4,5,4,3,1,36,5,2,3,11346.0,67
711750183,1,63,0,2,5,4,2,3,55,4,1,3,15987.0,56
718364283,1,43,1,3,5,4,4,1,30,3,2,4,19711.0,72
711638658,1,33,1,4,4,4,3,1,25,4,1,1,8650.0,63
711046383,1,55,1,2,5,4,5,2,36,5,1,1,34516.0,60
720877083,1,50,1,2,5,2,5,1,36,6,1,2,9748.0,66
715662258,1,49,0,3,1,1,2,1,36,3,1,2,2454.0,75
715570533,0,48,1,3,6,1,6,1,35,2,2,6,34516.0,44
758202858,1,47,0,3,4,1,2,1,40,4,2,4,4255.0,72
712872183,1,35,0,4,2,4,2,1,24,4,2,2,3271.0,92
710014683,1,31,0,0,5,4,2,1,20,3,3,2,3480.0,65
716934333,1,50,1,3,2,4,5,1,40,3,1,4,13306.0,68
778523733,1,38,1,3,5,4,5,1,31,6,1,2,13637.0,73
716353083,1,39,1,3,5,4,4,1,29,4,2,3,6733.0,72
753642933,1,52,0,3,4,4,2,1,45,3,3,0,2728.0,83
708151008,1,49,0,4,5,2,3,1,41,5,1,2,6250.0,41
789646158,1,49,1,4,2,2,3,1,33,5,1,3,3653.0,66
712423233,1,44,1,3,4,3,4,1,36,4,3,1,22919.0,71
719806233,1,36,1,1,5,4,6,1,20,3,2,2,34516.0,59
786509358,1,44,1,3,1,2,5,1,38,3,1,4,4198.0,36
711502908,1,44,1,3,5,4,4,1,39,6,2,2,7532.0,68
748617858,1,35,1,5,2,4,4,1,28,4,2,3,4587.0,65
721532583,0,45,1,4,5,2,5,1,36,5,3,4,12250.0,39
789244308,1,56,1,4,3,4,5,1,41,6,1,4,17753.0,64
709330383,1,37,0,1,5,4,2,2,19,4,3,3,12535.0,74
719136183,1,48,0,3,2,2,2,1,38,6,1,3,3541.0,69
716939358,1,43,0,3,5,3,1,1,33,6,3,4,14622.0,67
778155558,1,45,1,3,1,2,5,1,38,3,1,2,23973.0,71
713461533,1,54,1,3,5,4,5,1,38,4,2,1,29200.0,73
803776533,1,46,1,2,6,4,4,1,41,3,3,2,10077.0,52
714857508,1,44,0,4,7,2,1,1,36,5,2,4,8667.0,69
720348933,1,44,1,3,5,4,4,1,31,4,3,4,12871.0,60
721158108,1,38,1,2,5,4,4,1,30,3,2,4,2346.0,72
789043008,1,55,0,2,6,3,2,1,43,4,2,4,9919.0,70
713362158,1,50,1,3,1,4,6,1,33,4,1,4,17087.0,70
712623258,0,42,0,3,5,2,2,1,36,2,3,3,5505.0,42
708494583,1,49,0,3,2,3,2,1,36,4,1,3,1902.0,53
718394658,1,31,0,0,5,4,2,1,22,3,1,1,4254.0,62
719398158,1,51,1,2,1,1,5,1,39,6,1,3,9854.0,76
711885258,1,47,0,4,4,2,2,1,31,5,3,4,7711.0,42
789161358,1,30,0,0,5,2,2,1,19,3,1,4,3213.0,46
787581858,1,46,1,2,1,1,6,1,37,3,2,4,3132.0,59
779198133,1,45,0,3,4,3,2,1,33,3,3,2,9977.0,61
708314808,1,53,0,2,3,2,1,1,41,5,1,3,5659.0,40
720508233,0,62,1,0,1,4,3,2,42,3,4,4,17161.0,42
717134058,1,65,0,1,1,4,1,1,36,5,1,2,5018.0,81
783366483,1,44,0,3,1,2,1,1,38,4,3,3,11474.0,74
715412583,1,51,1,3,6,2,3,1,36,6,1,4,7925.0,65
719562108,1,28,0,0,2,4,2,2,20,6,3,3,12793.0,67
754457883,1,49,1,2,1,4,2,1,42,4,2,2,4834.0,35
742552683,1,44,0,3,4,2,2,1,31,6,2,5,1438.3,86
711455133,1,55,1,3,3,4,6,1,36,5,3,3,12948.0,42
716387733,0,49,1,4,5,4,4,1,36,1,4,5,5662.0,25
772571508,1,34,0,2,4,4,2,1,24,4,1,0,2799.0,43
718815108,1,50,1,2,1,2,5,1,38,3,3,1,6030.0,81
719266158,1,42,1,2,5,3,5,1,35,5,3,1,6779.0,65
720708183,1,53,0,1,2,3,3,2,36,5,1,1,15248.0,83
767523933,1,53,1,3,4,4,4,1,45,4,1,0,15583.0,69
797466033,1,32,1,1,4,2,3,1,26,3,2,3,2576.0,69
771886233,1,48,1,1,1,2,4,2,37,6,3,5,25270.0,51
712612233,1,35,1,4,5,4,4,1,22,3,3,3,8717.0,59
716516208,1,45,1,4,5,2,5,1,36,4,2,3,1438.3,64
709950858,1,45,1,5,3,4,5,1,35,4,2,1,33755.0,71
779882508,1,53,0,2,1,4,3,1,37,5,3,4,7282.0,69
717472833,1,42,1,4,1,4,5,1,32,6,3,5,7260.0,73
712665633,1,43,0,3,5,2,2,2,30,6,1,4,12952.0,51
709562358,1,55,0,2,1,4,2,1,43,6,1,5,5353.0,79
715391433,1,38,1,0,5,2,4,1,33,5,4,4,11741.0,41
708722583,1,39,0,4,2,4,2,1,36,5,3,1,2609.0,64
720452508,1,51,0,1,3,2,1,1,37,4,3,1,11167.0,74
714566958,1,44,1,3,4,2,5,1,36,4,2,5,20882.0,40
816084333,1,42,1,2,1,4,6,3,37,5,2,2,34516.0,63
806179683,1,63,0,1,3,4,3,1,56,5,3,2,3071.0,68
806244183,1,39,1,2,5,3,4,1,34,5,1,4,2267.0,84
787999533,1,52,1,2,4,4,6,1,44,4,2,2,6617.0,68
718358808,1,57,0,2,4,3,2,1,50,5,3,5,3276.0,61
718474683,1,36,1,0,4,2,6,1,24,3,3,2,10097.0,67
716908158,1,42,0,3,3,2,2,1,36,6,2,1,8260.0,64
713984208,1,52,1,4,5,2,3,1,33,5,2,1,5776.0,72
713013483,1,40,0,4,5,3,2,1,36,5,3,3,1438.3,58
754599558,1,40,0,3,3,4,2,1,33,5,3,1,7207.0,70
788739633,0,38,1,1,1,2,6,1,16,3,1,4,2106.0,40
712411908,1,44,1,3,4,2,4,1,34,4,2,5,21158.0,67
717538683,1,43,1,3,5,2,6,1,36,3,2,2,22906.0,64
709447908,1,45,1,2,5,2,4,1,33,4,3,4,2648.0,63
816834933,1,34,0,4,5,4,1,2,29,6,2,2,30702.0,64
718963158,1,49,1,1,1,4,6,1,40,5,3,1,34516.0,64
714358008,1,53,0,1,3,3,1,1,36,3,1,3,17054.0,72
720758808,0,38,1,3,3,4,4,1,18,5,1,5,16317.0,54
708255633,1,36,1,1,5,4,5,1,27,3,2,4,3761.0,65
716101308,1,48,1,3,1,2,3,1,35,6,3,4,2173.0,60
715986258,1,53,0,1,2,4,3,2,41,3,3,2,15845.0,68
715858008,0,49,0,1,2,2,3,1,39,2,3,3,8061.0,31
806226933,1,37,1,2,4,1,6,1,32,6,1,1,34516.0,59
708361833,1,44,1,4,5,2,5,1,36,3,2,3,19430.0,80
778422933,1,42,0,1,1,4,1,1,22,4,2,2,19127.0,56
708957183,1,48,1,0,1,3,3,1,36,3,1,0,2708.0,41
718000383,1,60,0,1,5,4,1,1,51,3,3,4,23566.0,64
714466458,1,49,0,2,4,2,1,1,35,4,3,2,2532.0,76
719608308,1,37,1,2,4,4,4,1,29,3,2,3,9829.0,73
792995808,1,57,0,3,6,4,3,1,51,5,4,5,7226.0,67
716211258,1,59,0,1,3,1,2,1,49,6,5,4,4072.0,43
779289033,1,46,0,3,2,4,1,1,28,4,1,5,21646.0,61
719356008,1,39,0,3,5,4,2,1,36,4,3,4,1438.3,69
718503108,1,40,1,3,1,2,6,1,26,3,3,1,14046.0,77
779661033,1,49,1,4,1,2,4,2,32,5,2,3,25620.0,66
813053733,0,53,1,4,1,4,6,1,48,3,3,4,34516.0,49
718354683,1,59,0,0,5,4,3,2,45,6,3,3,21358.0,77
720529308,0,63,1,0,4,4,4,1,48,5,3,1,1856.0,46
787578183,1,36,1,3,4,4,5,1,28,5,3,2,1438.3,68
737952333,1,64,1,1,5,4,2,1,56,3,1,5,2586.0,65
779498058,1,39,1,2,5,2,5,1,21,5,3,3,3281.0,34
799707858,1,50,0,1,4,2,2,1,42,6,1,2,7115.0,57
719543208,1,38,0,3,2,4,1,1,36,5,3,3,13220.0,72
797743233,1,45,1,3,2,1,4,1,39,3,2,3,5996.0,77
710658483,0,47,1,4,5,1,3,1,34,2,3,6,9080.0,46
715399908,1,54,0,2,4,4,1,1,45,5,3,5,7563.0,67
710288883,1,40,0,1,5,2,2,1,32,4,1,5,8749.0,73
719912808,1,52,1,2,4,4,4,1,39,3,3,4,14973.0,72
720247158,1,63,1,0,5,4,1,1,36,6,3,2,7108.0,68
718672233,1,48,0,1,5,4,1,1,38,3,2,2,23007.0,63
789593058,1,46,1,5,3,2,4,1,39,3,2,3,24248.0,84
710278458,0,52,1,2,4,4,5,1,43,4,3,3,11617.0,43
714467733,1,45,1,2,5,2,4,2,36,3,2,3,30428.0,69
803026008,1,48,1,3,1,2,5,1,42,3,6,2,6805.0,65
772000533,1,59,1,1,5,2,4,1,48,4,3,2,14257.0,23
811035483,0,47,1,3,2,3,6,2,42,2,4,5,34516.0,35
715480983,1,55,0,2,3,4,2,1,36,5,2,3,5719.0,68
819997983,1,53,1,5,1,2,5,1,48,6,1,0,9517.0,26
807593058,0,41,0,3,1,4,3,1,36,3,2,4,5317.0,29
720437358,1,40,1,3,5,4,3,1,32,5,1,2,2526.0,69
719465733,1,52,0,2,4,4,2,1,44,6,3,3,2971.0,63
711978858,1,59,1,2,5,4,2,1,49,6,3,2,6834.0,70
814364808,1,36,0,2,2,2,1,1,31,5,3,1,3002.0,46
788820933,1,59,1,2,5,4,4,1,42,3,2,2,16727.0,73
713316558,1,41,1,4,4,2,4,1,29,3,2,2,4573.0,70
779856483,1,38,1,2,6,4,5,1,22,4,1,2,15410.0,69
717085983,1,44,0,2,4,4,3,1,25,6,2,3,3299.0,84
788030208,0,42,0,2,2,4,2,2,33,1,2,3,13453.0,42
709914858,1,48,0,2,5,2,2,1,36,4,1,2,6362.0,84
716111808,1,57,0,2,1,2,2,1,49,5,3,1,2679.0,28
708618933,1,34,1,2,2,4,6,1,13,6,3,2,4369.0,80
720446508,1,50,0,2,2,4,2,1,36,5,3,2,1721.0,57
756488883,1,41,1,2,2,4,5,1,34,6,2,2,2196.0,65
708414033,1,50,1,4,5,2,3,1,38,6,3,3,2845.0,66
756727233,1,49,1,2,4,4,6,1,42,3,2,4,21144.0,66
720379533,0,47,1,3,1,1,6,1,36,1,3,4,3952.0,37
720340383,1,45,0,2,5,2,2,1,25,4,2,2,3518.0,82
771453033,1,47,1,3,4,2,4,1,35,5,1,2,17343.0,57
708747708,1,43,1,3,5,2,5,1,33,4,1,2,3498.0,56
712460433,1,39,1,2,2,4,3,1,25,4,1,3,9121.0,80
719801508,1,36,1,1,2,1,6,1,23,6,3,3,20230.0,82
720983733,0,44,1,3,1,4,4,1,36,2,3,3,15422.0,54
713657733,1,47,1,4,1,4,4,1,36,5,3,1,9132.0,71
709955958,1,41,0,1,4,4,2,1,33,4,2,0,8054.0,45
719099583,0,42,1,3,5,2,3,1,34,3,2,3,1640.0,33
719513733,1,48,1,3,7,2,5,1,41,3,3,4,8739.0,69
710654808,0,46,1,4,5,4,5,1,36,3,1,4,1818.0,44
719651358,1,46,0,4,2,4,1,1,33,3,3,3,24949.0,77
718917408,1,46,0,3,5,2,3,1,38,4,3,3,3115.0,70
808753758,1,52,1,2,2,3,6,1,47,5,2,2,29695.0,71
711699183,1,56,1,2,2,3,4,1,50,4,1,2,7261.0,58
711196458,0,38,0,1,1,2,2,1,20,2,2,3,1621.0,41
772565883,1,41,1,0,4,4,5,1,31,3,5,2,33472.0,70
717203958,1,51,1,3,5,2,3,1,36,6,3,2,11512.0,32
769701258,1,26,0,0,1,1,1,1,18,3,3,3,12463.0,71
714933783,1,51,1,2,5,2,4,1,37,5,1,4,8511.0,62
717650133,1,41,1,5,5,4,4,1,28,5,1,4,4821.0,58
708707808,1,57,1,2,5,1,4,1,45,4,1,2,2480.0,66
717331758,1,44,1,4,5,2,6,1,32,6,3,4,34516.0,83
801385458,1,52,1,1,2,2,6,1,46,5,2,4,8596.0,80
710605458,1,49,1,2,4,2,4,1,39,6,3,2,7223.0,70
719570733,1,52,1,2,1,4,4,1,39,3,2,3,1629.0,83
708646233,1,44,0,1,1,3,1,1,36,3,2,1,17116.0,50
766006758,1,63,1,1,4,2,4,1,56,3,2,4,7216.0,38
710695083,1,44,1,3,3,4,4,2,32,4,1,3,28397.0,31
709224033,0,53,1,4,2,4,4,1,43,1,3,2,13720.0,36
795991758,1,47,0,3,1,2,3,1,41,5,3,3,7553.0,67
709381383,1,49,1,4,5,2,4,1,36,4,6,2,2952.0,77
810321933,1,35,1,3,4,1,5,1,30,5,3,3,11229.0,36
716235783,1,45,1,3,3,2,3,1,39,3,2,4,7109.0,75
758833758,1,45,1,4,1,2,3,1,38,4,3,3,1862.0,68
713579733,1,36,1,2,3,4,4,1,22,5,3,3,4511.0,71
804649833,1,42,1,3,6,2,3,1,29,3,3,4,2533.0,74
780971583,1,46,1,1,5,3,6,1,30,6,2,2,2016.0,62
804673308,0,49,1,5,2,2,3,1,44,2,3,4,3893.0,37
788747358,1,50,1,0,4,3,3,1,29,5,3,2,5530.0,68
713199558,1,57,0,3,7,4,2,1,44,5,3,2,1737.0,58
713777883,1,46,0,0,5,3,1,1,36,3,3,2,6853.0,52
771081558,1,55,1,2,4,3,6,1,42,3,2,2,34516.0,78
710229333,1,38,1,2,3,4,3,1,20,6,1,3,11068.0,64
720406233,1,35,0,2,5,2,2,1,36,5,2,4,5546.0,46
767784708,0,48,1,0,7,2,4,1,41,2,3,4,7277.0,40
712052058,1,57,1,3,5,4,3,1,48,3,3,0,9426.0,75
715278708,1,55,1,2,1,4,4,1,36,5,3,1,1594.0,65
827049558,1,47,1,2,5,1,5,1,43,3,2,2,2158.0,89
710248233,1,37,1,3,3,4,3,1,28,5,2,3,3490.0,80
712146558,1,48,0,5,2,2,2,1,30,3,2,3,2364.0,65
715179933,1,49,0,2,4,2,1,1,36,6,2,3,15704.0,91
709215708,1,49,1,2,6,1,4,1,36,4,2,5,18253.0,73
710668458,1,48,0,4,5,2,2,1,36,5,3,0,3696.0,76
718828083,1,52,1,1,5,4,3,1,43,4,3,3,8748.0,73
720781158,1,44,0,2,2,3,3,1,27,4,2,3,5608.0,74
716938383,1,41,1,4,1,2,5,1,28,3,2,3,34516.0,61
709976358,1,51,0,1,1,4,2,1,42,4,3,3,3236.0,80
715688958,1,45,0,2,6,4,2,1,36,3,1,3,2736.0,84
721493883,1,49,0,4,1,4,2,1,35,5,2,2,5195.0,69
709830783,1,47,1,5,1,4,6,2,36,5,2,2,34516.0,72
715354983,1,44,1,3,5,2,3,1,35,6,3,1,6327.0,77
713532858,1,42,1,2,7,1,5,1,36,6,1,2,4728.0,70
721295658,1,62,1,1,1,4,5,1,55,6,1,4,34516.0,63
720313083,1,32,1,1,1,4,6,1,18,5,3,2,6276.0,68
720724008,1,43,1,2,5,4,5,1,36,4,1,4,13430.0,67
712828533,1,62,1,1,5,4,4,1,36,3,1,2,2796.0,74
717007458,1,46,1,2,5,2,3,1,38,4,3,3,2457.0,71
710728458,1,62,0,1,1,4,2,1,36,3,3,2,7075.0,75
717720108,1,42,1,2,5,2,5,1,31,4,2,3,12386.0,69
720648483,1,39,1,4,3,4,5,1,31,4,3,2,32210.0,53
770146008,1,59,1,1,5,4,3,1,53,4,3,2,2136.0,37
714829683,1,43,1,2,7,4,5,1,36,3,3,3,10851.0,65
717015333,1,52,1,1,1,3,6,1,41,6,1,2,2717.0,70
757837458,1,59,0,2,4,4,1,1,52,4,2,4,3578.0,79
719240358,1,60,1,1,1,4,4,1,50,4,3,0,10698.0,67
719036883,1,48,0,1,2,3,2,1,38,3,3,2,4668.0,77
714000108,1,40,0,3,3,3,1,1,36,5,2,4,6772.0,66
720786033,1,55,1,1,3,4,5,1,42,5,2,4,10696.0,38
708917133,1,48,1,3,4,4,5,1,35,3,3,4,11851.0,73
818929158,1,36,1,2,7,4,3,1,31,3,3,2,11558.0,53
709513458,1,49,1,3,4,1,4,1,36,3,2,2,9551.0,52
717705858,1,40,1,2,4,1,5,1,32,4,3,3,29923.0,52
716573058,0,54,0,3,7,1,2,1,36,3,3,4,1438.3,40
827695683,1,40,1,3,2,4,6,1,36,4,2,5,34516.0,77
819189108,1,63,1,0,3,4,5,1,56,6,2,2,9033.0,85
716977758,0,44,0,3,2,2,2,1,36,2,3,1,3675.0,35
714901383,1,44,1,2,4,2,5,1,38,6,3,3,9183.0,69
718500633,1,45,0,4,1,2,2,1,36,5,1,1,7924.0,58
713516433,1,36,0,3,3,4,2,1,36,6,1,0,5383.0,80
715140933,1,45,0,3,5,4,3,2,39,5,2,4,21425.0,60
712642533,1,38,1,3,1,1,5,1,26,6,1,3,32866.0,76
721498008,1,44,0,3,2,4,2,1,35,5,2,2,1438.3,57
717189183,1,35,1,1,7,4,3,1,24,6,3,2,10467.0,65
708902883,1,55,1,2,5,4,6,1,36,5,2,2,12856.0,61
817889583,0,61,0,0,5,4,3,1,56,3,3,4,9721.0,46
717242058,0,43,0,5,5,2,2,1,39,2,3,4,3981.0,42
715628733,1,40,0,4,1,4,2,1,36,6,3,4,7587.0,59
716613933,1,51,0,3,4,4,3,1,36,6,5,2,3417.0,60
712709508,1,48,0,2,1,4,1,1,40,3,3,4,8012.0,63
716306583,0,64,1,0,5,4,2,1,36,3,3,5,3812.0,45
720026058,1,49,1,3,5,2,5,1,36,6,1,3,21378.0,64
756397458,1,54,0,1,5,4,2,2,47,6,3,4,12873.0,70
712644483,1,46,1,3,4,4,4,1,39,5,3,1,20229.0,62
814489683,1,34,0,2,1,4,2,1,29,3,1,0,5387.0,59
789111483,1,46,1,3,5,1,5,1,34,5,3,4,16546.0,75
709573533,1,48,1,3,2,2,3,1,34,5,1,2,11191.0,71
807137808,1,45,1,3,4,3,4,1,40,4,1,2,17576.0,67
711861258,1,65,0,1,2,4,2,1,36,3,2,3,4182.0,57
716660583,1,45,1,0,5,4,3,1,37,4,5,2,10271.0,72
717222033,1,40,0,3,1,4,2,1,28,3,1,4,1647.0,76
716617608,1,50,0,1,4,4,2,1,36,6,3,3,1560.0,58
716786808,1,40,1,5,6,4,4,1,30,3,2,2,1659.0,66
718882008,1,38,1,1,4,4,6,1,27,6,2,2,22487.0,73
770975133,1,36,1,0,5,1,2,1,23,5,2,4,5403.0,74
715234008,1,54,0,1,4,4,3,1,36,6,3,3,4717.0,67
709326183,1,50,1,2,4,4,4,1,40,6,2,2,5180.0,74
721233033,0,50,1,2,4,4,5,1,38,1,2,3,4915.0,36
712319958,1,41,1,4,4,2,5,1,29,4,2,1,12154.0,71
712198983,1,46,1,4,5,2,4,1,36,3,3,3,3258.0,67
772103208,1,44,0,5,4,1,1,1,33,4,3,2,13349.0,78
779502333,0,50,1,4,5,4,6,2,32,5,3,2,34516.0,37
718737708,1,45,1,4,5,4,5,1,33,3,5,3,31458.0,66
821351958,1,40,0,4,3,2,2,1,36,6,1,2,1438.3,54
716142858,1,46,0,4,2,2,2,2,36,3,1,4,10961.0,77
826079508,1,48,1,2,1,1,4,1,44,4,3,3,8904.0,65
773236983,1,47,1,4,4,2,3,1,40,4,2,3,2498.0,29
826717533,1,42,1,3,5,1,5,1,38,6,1,1,16105.0,76
789334458,1,43,0,3,5,1,1,2,33,3,1,3,34516.0,67
814092858,1,49,0,3,5,1,1,1,44,5,2,1,2222.0,65
708355683,1,46,0,4,5,2,1,1,38,3,2,3,16815.0,65
803124408,0,41,0,3,1,2,1,1,35,2,3,5,11538.0,53
789964983,0,45,1,2,5,3,3,1,36,2,2,4,9569.0,35
720303933,1,40,1,2,5,2,5,1,36,6,1,3,3340.0,82
708665133,1,40,1,2,5,2,5,1,28,6,2,3,3654.0,67
828236133,1,49,1,2,5,2,3,1,45,4,2,0,10541.0,92
712000758,1,51,1,4,2,4,6,2,39,5,2,1,34516.0,54
715378383,1,43,0,4,5,4,1,2,36,4,3,4,34516.0,76
769985883,1,45,1,2,5,4,5,1,39,6,3,3,1613.0,65
709297608,0,38,1,3,3,4,5,1,26,3,3,2,1438.3,32
716971833,1,40,0,2,2,2,1,1,29,5,3,3,13126.0,61
801373833,1,49,1,4,3,3,3,1,43,3,2,3,1922.0,46
716040783,1,45,0,3,5,1,2,2,36,3,2,2,14521.0,66
817977933,0,63,0,0,5,4,2,1,56,5,6,3,1931.0,48
827055333,1,43,1,3,5,4,3,1,39,5,3,5,8513.0,37
772116408,1,50,1,1,4,4,3,1,39,4,1,1,2421.0,56
734924658,1,47,0,5,4,2,2,1,36,5,3,1,1478.0,67
711775383,1,63,1,1,5,4,4,1,36,6,1,4,2466.0,66
715019058,1,30,0,2,6,3,2,1,36,3,1,2,2501.0,65
780715683,1,41,1,3,7,4,4,1,30,4,1,3,13602.0,69
827341383,1,38,1,3,5,4,2,1,34,5,3,2,3094.0,81
708757233,1,44,0,2,4,2,2,1,32,4,2,3,2485.0,77
710504283,1,50,1,1,2,2,5,1,39,6,3,4,14817.0,70
713919183,1,50,1,3,1,2,5,1,39,5,3,4,13824.0,74
713171358,1,46,0,4,3,4,2,1,36,6,1,2,1438.3,74
773140683,1,51,1,0,1,2,4,1,43,4,1,2,3797.0,65
716358033,1,53,0,1,5,4,2,1,43,6,3,4,6189.0,65
826410708,1,40,1,4,1,2,4,1,36,3,2,3,22956.0,64
789717708,1,49,0,1,1,2,3,1,37,5,2,4,3943.0,82
711679533,1,54,1,2,6,3,6,1,43,3,2,2,5569.0,60
711342483,1,50,1,1,3,2,5,1,36,5,2,3,2418.0,58
720242733,1,45,1,4,1,4,2,1,36,5,2,3,1963.0,75
721213833,1,46,0,2,4,1,1,1,32,4,1,3,7966.0,75
756624183,1,51,0,3,5,2,2,1,44,6,1,3,7742.0,69
717622308,1,63,0,0,4,4,2,1,36,4,3,3,2074.0,75
714629358,0,54,0,3,5,3,3,1,34,2,3,4,4948.0,41
744307008,1,51,1,1,2,2,4,1,44,4,2,3,4988.0,74
708871158,1,60,1,1,5,4,4,2,42,4,3,4,28701.0,57
710979033,1,30,1,0,1,4,3,1,20,3,1,3,6607.0,73
818903583,1,44,1,5,2,3,4,1,39,5,2,0,16034.0,59
712980333,1,33,1,3,5,3,4,1,36,6,3,3,24149.0,66
717655458,1,40,0,2,2,1,3,2,28,5,3,4,16903.0,61
822112383,1,52,1,3,3,2,4,1,48,5,1,2,1438.3,73
711538758,0,39,1,5,5,4,4,1,36,1,3,3,24657.0,46
719987733,0,51,0,3,1,4,3,1,38,3,3,3,5026.0,37
719184783,1,51,0,1,5,4,1,1,41,3,2,2,9352.0,71
715857183,1,46,1,2,3,4,4,1,36,3,3,2,4939.0,43
719657583,0,44,1,3,5,2,3,1,40,2,2,6,9502.0,57
789713208,0,62,0,0,7,4,2,1,50,6,3,5,2936.0,29
802031583,1,53,1,2,2,4,5,1,47,6,1,1,22855.0,83
711529383,1,47,0,3,5,2,3,1,41,4,1,4,6602.0,73
715371108,0,45,1,3,5,2,5,1,40,3,3,2,3728.0,42
712988958,1,42,1,4,5,4,4,1,33,5,2,0,2021.0,62
713005908,1,47,0,2,5,2,3,1,36,5,2,3,2255.0,83
712236483,1,41,0,2,5,4,2,3,36,5,3,4,15704.0,71
711852783,1,46,1,2,1,2,4,1,36,3,2,2,5746.0,56
780056733,1,36,1,3,1,4,3,1,22,3,6,3,8436.0,63
796903083,0,47,0,1,7,2,3,1,36,2,3,2,1438.3,42
716014983,1,56,0,3,4,4,2,1,48,6,5,3,8340.0,77
712521783,1,54,1,3,5,1,5,1,47,6,2,4,15108.0,65
780045708,1,42,0,3,5,4,3,2,26,6,2,2,15104.0,79
719488008,1,39,0,1,5,2,2,1,36,3,3,1,2490.0,34
771575058,1,45,1,1,5,2,2,1,33,4,3,4,2009.0,55
772137183,0,52,1,2,5,4,6,1,41,1,3,1,31668.0,36
779709033,1,46,1,4,1,2,4,1,29,6,3,2,5735.0,75
709716258,1,48,1,3,4,1,5,1,36,3,1,3,7633.0,58
737986083,1,46,1,3,4,4,4,1,39,4,1,4,23642.0,54
713343333,1,42,1,3,1,2,3,1,29,4,3,4,6698.0,77
779331558,1,45,0,2,1,4,2,1,27,6,3,3,1438.3,59
